episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
154,0.4256,-847.5923076923077,3.3875,6.987868284228769,73.12998266897748,537,125,19.200180387011503,1660,7.065857885615252
155,0.4232,-702.4615384615386,2.995,6.0561224489795915,71.06802721088435,555,135,13.581533198750286,1661,6.168367346938775
156,0.4209,-717.8230769230768,2.79,5.694682675814751,68.01886792452831,554,128,14.588839646346893,1670,5.782161234991424
157,0.4185,-654.3076923076923,2.6825,5.53206239168111,67.54766031195841,535,135,11.329565366349241,1674,5.600346020761246
158,0.4162,-666.5307692307692,2.7883333333333336,5.734835355285962,69.97400346620451,539,134,13.619134013667876,1678,5.826689774696707
159,0.4139,-647.3384615384615,2.6858333333333335,5.497418244406196,69.51118760757315,540,134,11.095411873766125,1680,5.6006884681583475
160,0.4116,-529.0846153846154,2.285833333333333,5.119092627599244,67.12665406427222,487,143,8.94219394924864,1683,5.185255198487713
161,0.4094,-569.6076923076923,2.3341666666666665,5.082417582417582,67.63736263736264,508,132,9.331882036313209,1684,5.166666666666667
162,0.4071,-713.0615384615385,2.8558333333333334,6.1394927536231885,69.72826086956522,516,130,12.311961204246904,1684,6.230072463768116
163,0.4048,-558.4307692307691,2.381666666666667,5.046428571428572,68.30714285714286,523,139,9.295683591708654,1685,5.121428571428571
164,0.4026,-649.1461538461539,2.7575,5.697391304347826,70.16521739130435,534,142,13.381224459454744,1685,5.7791304347826085
165,0.4004,-614.0692307692307,2.5191666666666666,5.111111111111111,68.05128205128206,552,138,9.811446753513945,1686,5.193162393162393
166,0.3982,-721.9000000000001,3.0683333333333334,6.519642857142857,70.40178571428571,519,135,13.86495973214702,1688,6.626785714285714
167,0.396,-653.6999999999999,2.6275,5.772222222222222,69.92222222222222,508,129,9.776662997770549,1691,5.842592592592593
168,0.3938,-554.3076923076923,2.3691666666666666,5.44100580270793,71.37911025145068,499,139,9.968952027764313,1692,5.516441005802708
169,0.3916,-580.9769230769231,2.365,5.019677996422183,70.63327370304114,526,132,9.785966662545771,1693,5.125223613595707
170,0.3894,-639.5846153846153,2.595833333333333,5.361111111111111,71.78645833333333,541,132,11.891554138274392,1694,5.456597222222222
171,0.3873,-601.6,2.4383333333333335,4.821963394342762,68.40599001663894,566,136,9.801553192825201,1695,4.901993355481728
172,0.3851,-710.1384615384616,2.8775,6.005263157894737,68.58245614035087,531,131,14.631085306654581,1702,6.101754385964912
