episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
30,0.8467,-2264.3230769230768,19.726666666666667,66.71186440677967,113.95762711864407,299,78,0.03748106209612082,,67.33050847457628
31,0.842,-1670.4153846153847,15.555833333333334,54.06395348837209,98.48837209302326,305,83,0.036749812981676164,,54.414492753623186
32,0.8373,-2267.815384615384,21.535833333333333,71.59166666666667,118.72777777777777,311,80,0.0378127026383117,,72.45856353591161
33,0.8327,-2086.7846153846153,21.275,68.29490616621985,121.11260053619303,341,83,0.04032408355682354,,75.79356568364611
34,0.8281,-1667.676923076923,14.325,47.46537396121884,92.58725761772853,332,79,0.04101165366385522,,47.772853185595565
35,0.8235,-1765.8923076923074,16.421666666666667,53.509536784741144,97.65667574931881,322,79,0.043949941521272406,,54.01347708894879
36,0.819,-1929.3538461538462,21.10333333333333,75.16369047619048,124.39583333333333,299,83,0.043368582200842526,,77.86309523809524
37,0.8144,-1592.7384615384615,13.416666666666666,46.10919540229885,91.39655172413794,320,81,0.043725984733095795,,46.26724137931034
38,0.8099,-1475.4615384615386,12.294166666666667,42.71511627906977,85.71511627906976,316,80,0.04461320482189185,,42.93895348837209
39,0.8054,-2058.6923076923076,20.0125,64.72702702702702,114.31891891891892,331,80,0.04401037075034015,,66.65675675675676
40,0.801,-2128.2307692307695,20.6675,67.81643835616438,116.7972602739726,322,80,0.045537823729802356,,75.1321243523316
41,0.7966,-1902.1076923076923,21.036666666666665,70.55742296918767,119.62464985994397,306,83,0.047098335988773325,,73.69747899159664
42,0.7922,-1970.4,19.375833333333333,61.02368421052632,110.03421052631579,333,83,0.049717495693422,,61.544502617801044
43,0.7878,-1523.2461538461537,12.7825,41.52989130434783,82.88315217391305,324,79,0.04981659911822054,,41.84782608695652
44,0.7834,-1625.123076923077,13.104166666666666,46.357988165680474,89.06213017751479,311,74,0.05278251822632976,,46.55917159763314
45,0.7791,-2095.846153846154,20.76,66.77150537634408,118.10483870967742,328,82,0.0513705013401813,,69.62133333333334
