episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
76,0.656,-535.4769230769232,3.3675,6.5268292682926825,71.96747967479675,572,142,6.469444068590752,165,6.624390243902439
77,0.6524,-497.78461538461534,2.9616666666666664,5.9576271186440675,71.01694915254237,563,133,4.578867904841931,165,6.030508474576271
78,0.6487,-443.86153846153843,2.8558333333333334,5.901041666666667,72.75868055555556,536,146,3.320019802441527,165,5.980902777777778
79,0.6452,-497.29230769230776,3.0416666666666665,6.1302876480541455,70.23688663282572,550,143,5.158760331554873,166,6.195945945945946
80,0.6416,-427.9076923076923,2.651666666666667,5.652329749103942,68.63799283154121,520,141,4.606512243672232,166,5.752688172043011
81,0.638,-450.0769230769231,2.8033333333333332,5.432520325203252,69.70894308943089,586,145,2.515558717314685,166,5.520325203252033
82,0.6345,-492.2153846153846,2.9741666666666666,6.250440917107584,70.42151675485009,534,136,6.682256434106568,166,6.347442680776014
83,0.631,-466.44615384615383,2.7866666666666666,5.743944636678201,71.98096885813149,543,135,6.063673877235898,166,5.842560553633218
84,0.6275,-500.30769230769226,3.1166666666666667,6.452961672473868,70.59756097560975,539,140,3.659128068745854,166,6.524390243902439
85,0.624,-472.38461538461536,2.8691666666666666,5.930555555555555,69.35069444444444,531,138,5.208429758310807,166,6.038194444444445
86,0.6206,-454.75384615384615,2.9091666666666667,5.919382504288165,68.15265866209262,543,145,5.343261256685285,166,6.037735849056604
87,0.6171,-400.7846153846154,2.3516666666666666,4.919156414762742,68.06854130052724,534,130,5.215396247777328,166,4.996485061511423
88,0.6137,-580.6615384615385,3.450833333333333,6.875838926174497,70.19798657718121,563,133,6.295854146358838,166,6.978187919463087
89,0.6103,-406.4923076923077,2.6391666666666667,5.490401396160559,70.86212914485166,536,144,3.7012741959634994,167,5.558464223385689
90,0.607,-347.6615384615385,2.1341666666666668,4.8396946564885495,69.4618320610687,487,138,2.6623142825699615,167,4.919847328244275
91,0.6036,-397.2615384615385,2.4908333333333332,5.263345195729538,68.91459074733096,531,136,4.270452488779158,167,5.377224199288256
92,0.6003,-453.6153846153846,2.6066666666666665,5.791433891992551,71.28119180633148,498,132,4.643577313493917,167,5.856610800744879
93,0.5969,-355.2,2.2316666666666665,4.440536013400335,68.34003350083752,559,152,2.6164079915568847,167,4.534338358458961
94,0.5936,-497.6307692307692,2.9,5.738768718801997,71.69883527454243,565,132,5.206338986888002,167,5.825291181364393
95,0.5904,-405.03076923076924,2.484166666666667,5.160278745644599,70.28571428571429,535,143,4.383532569110537,169,5.2526132404181185
96,0.5871,-362.9076923076923,2.2491666666666665,4.89908256880734,68.13761467889908,514,139,2.678039255214165,169,4.992660550458716
97,0.5838,-475.3692307692308,2.8691666666666666,6.3277777777777775,71.86296296296297,509,132,3.5552851360345303,169,6.401851851851852
98,0.5806,-390.84615384615387,2.6025,5.6471663619744055,67.53016453382084,507,146,3.1071489411880604,170,5.742230347349177
99,0.5774,-417.0461538461538,2.62,5.4,68.62260869565218,537,141,2.74310899052269,170,5.523478260869565
100,0.5742,-446.6,2.7758333333333334,5.32258064516129,69.04516129032258,589,148,5.132108359376996,171,5.425806451612903
101,0.571,-397.53846153846155,2.629166666666667,5.400690846286701,68.77029360967185,546,148,2.706967559187417,171,5.488773747841106
102,0.5679,-392.5230769230769,2.5008333333333335,5.322003577817531,68.520572450805,520,142,2.5946680630997787,171,5.391771019677996
103,0.5647,-488.53846153846155,2.97,6.156521739130435,72.03304347826086,550,138,3.662655803004438,171,6.227826086956521
104,0.5616,-472.7230769230769,2.8925,5.912371134020619,71.01546391752578,546,143,5.47637361342867,171,5.986254295532646
105,0.5585,-416.4769230769231,2.5658333333333334,5.307291666666667,69.22395833333333,539,143,4.180284250999936,171,5.397569444444445
106,0.5554,-355.63076923076926,2.3541666666666665,4.946902654867257,69.03185840707964,536,148,2.8238381089576614,171,5.017699115044247
107,0.5523,-379.95384615384614,2.5675,5.295138888888889,70.30729166666667,541,157,1.8218927139074337,171,5.376736111111111
108,0.5493,-415.2769230769231,2.6216666666666666,5.540780141843972,71.82446808510639,528,145,4.038784777946351,171,5.632978723404255
109,0.5462,-427.32307692307694,2.631666666666667,5.481611208406305,68.52364273204904,543,143,3.898857341943558,171,5.567425569176883
110,0.5432,-444.8461538461538,2.895,5.769747899159664,68.8689075630252,556,142,3.5586014967927624,171,5.873949579831932
111,0.5402,-422.0,2.6725,5.764065335753176,72.41923774954628,515,134,4.387509229485473,171,5.847549909255898
112,0.5372,-453.3538461538462,2.7466666666666666,5.514382402707276,69.44500846023689,553,135,3.869811569365627,171,5.593908629441624
113,0.5343,-388.20000000000005,2.361666666666667,5.005357142857143,68.28928571428571,517,134,5.014140252527778,172,5.089126559714795
114,0.5313,-401.1538461538462,2.591666666666667,5.286449399656947,67.90222984562607,552,142,4.187260057954856,173,5.368782161234991
115,0.5284,-416.53846153846155,2.6866666666666665,5.500860585197935,67.87607573149742,550,148,3.714201372157571,173,5.580034423407917
116,0.5254,-435.5692307692308,2.815,5.846422338568935,73.80279232111693,535,138,4.784474005780804,173,5.949389179755672
117,0.5225,-347.16923076923075,2.3125,4.895017793594306,66.47686832740213,527,152,2.667014110454229,173,4.987544483985765
118,0.5196,-395.2307692307692,2.3675,4.853448275862069,68.54137931034482,551,139,6.1271259338030974,173,4.944827586206896
119,0.5168,-349.3384615384615,2.276666666666667,4.719512195121951,70.09233449477352,543,147,2.411401484617477,173,4.815331010452962
120,0.5139,-445.44615384615383,2.655,5.595026642984014,69.91119005328596,535,140,3.647016503324582,173,5.706927175843695
121,0.5111,-356.6,2.3758333333333335,4.900869565217391,68.26434782608696,544,146,3.5943136552297563,174,4.986086956521739
122,0.5082,-373.5846153846154,2.4858333333333333,5.185639229422066,69.85464098073555,525,146,4.27502728284058,174,5.266199649737303
123,0.5054,-450.4307692307692,2.8375,5.989380530973452,71.71150442477877,530,138,3.911849830704014,174,6.08141592920354
124,0.5026,-405.73846153846154,2.555833333333333,5.270833333333333,68.30902777777777,541,143,3.0723065406312786,175,5.361111111111111
125,0.4998,-350.0923076923077,2.203333333333333,4.768670309653916,66.88524590163935,517,143,3.111684099077286,175,4.836065573770492
126,0.4971,-488.04615384615386,2.9833333333333334,5.8429752066115705,69.22314049586777,568,137,6.968281734425359,175,5.948760330578512
127,0.4943,-364.3846153846154,2.3583333333333334,4.964601769911504,68.53274336283185,533,138,2.8649890194371994,175,5.042477876106195
128,0.4916,-403.44615384615383,2.5941666666666667,5.354166666666667,67.94965277777777,537,141,3.685015793141068,175,5.461805555555555
129,0.4889,-433.5230769230769,2.76,5.36437908496732,71.890522875817,578,143,3.685293708089353,176,5.477124183006536
130,0.4862,-395.7384615384616,2.4916666666666667,5.321942446043166,68.27158273381295,517,137,2.4553875756261148,176,5.413669064748201
131,0.4835,-345.7384615384615,2.3666666666666667,5.053956834532374,70.22841726618705,529,151,3.5494687042028508,176,5.156474820143885
132,0.4808,-424.55384615384617,2.625,5.68,71.19454545454545,508,136,3.3537966681033256,178,5.750909090909091
133,0.4781,-422.83076923076925,2.5225,4.976782752902156,68.13764510779436,566,138,3.286695353689845,179,5.069651741293533
134,0.4755,-339.55384615384617,2.1933333333333334,4.389544688026981,68.56661045531197,557,144,4.212661317927788,179,4.477234401349072
135,0.4729,-432.20000000000005,2.6575,5.717391304347826,71.18478260869566,518,141,3.9128356715857415,180,5.822463768115942
136,0.4703,-396.2153846153846,2.535833333333333,5.053691275167785,68.57046979865771,559,149,7.324494932322023,181,5.134228187919463
137,0.4677,-393.8923076923077,2.6358333333333333,5.525573192239859,72.7389770723104,528,142,2.938434811725108,181,5.624338624338624
138,0.4651,-372.9846153846154,2.3758333333333335,5.193370165745856,68.99079189686924,513,143,3.8277228886227643,181,5.259668508287293
139,0.4625,-358.1538461538462,2.3875,5.205128205128205,69.62820512820512,513,142,3.1753704186985034,182,5.2967032967032965
140,0.4599,-349.2307692307692,2.4766666666666666,5.36976320582878,69.66302367941712,517,152,3.044111326379807,182,5.4408014571949
141,0.4574,-452.10769230769233,2.8175,5.647058823529412,69.83025210084034,556,144,5.427802697821828,182,5.73781512605042
142,0.4549,-343.2153846153846,2.1775,4.600355239786857,65.76554174067496,537,143,3.530939506372924,182,4.676731793960924
143,0.4523,-309.66153846153844,2.0016666666666665,4.26391382405745,66.87253141831239,521,148,2.84986264197346,182,4.380610412926392
144,0.4498,-355.6923076923077,2.339166666666667,4.711375212224109,67.36502546689304,559,148,3.891324956528555,182,4.806451612903226
145,0.4474,-395.8153846153846,2.6416666666666666,5.024038461538462,68.74679487179488,595,147,4.625059112690648,183,5.115384615384615
146,0.4449,-328.0153846153846,2.0416666666666665,4.590909090909091,70.13636363636364,499,134,3.10342450367729,183,4.672348484848484
147,0.4424,-385.4307692307692,2.43,5.019130434782609,67.26260869565218,541,136,4.136948511250348,183,5.090434782608695
148,0.44,-475.46153846153845,2.7975,6.29867674858223,70.28922495274102,493,133,2.9615651751967746,183,6.370510396975425
149,0.4375,-389.78461538461534,2.4125,5.502879078694818,70.2552783109405,490,130,2.0155699467466364,183,5.595009596928983
150,0.4351,-480.4153846153846,2.9133333333333336,5.963855421686747,72.91394148020655,546,136,3.4630446824971988,183,6.0688468158347675
