episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
160,0.4116,-5004.723076923076,24.673333333333332,29.477406679764243,101.17092337917485,882,65,0.016910395091907827,,37.41447368421053
161,0.4094,-4808.323076923077,25.870833333333334,32.69592476489028,109.94566353187042,869,76,0.017986008737021768,,75.18968692449356
162,0.4071,-4252.292307692308,21.851666666666667,27.13510747185261,98.58034800409416,894,72,0.01860909016788581,,38.697027804410354
163,0.4048,-5653.707692307693,28.486666666666668,32.34453781512605,106.72082166199813,928,68,0.015888170693033145,,53.71083258728738
164,0.4026,-6027.4,30.291666666666668,35.69126213592233,115.60873786407767,913,70,0.015337844245177283,,77.55700609225413
165,0.4004,-4777.584615384617,23.706666666666667,27.634005763688762,105.61959654178675,926,75,0.017244937402190384,,70.38933333333334
166,0.3982,-4984.953846153845,23.975,28.21545893719807,107.14782608695653,917,74,0.016801712728391094,,76.41255605381166
167,0.396,-4965.846153846154,24.9475,30.66902834008097,108.63967611336032,885,74,0.015368902705265468,,59.412361623616235
168,0.3938,-4097.538461538461,24.774166666666666,31.06133056133056,99.51975051975052,872,73,0.01510615255205081,,53.096774193548384
169,0.3916,-5716.0615384615385,31.488333333333333,36.79190751445087,120.02119460500964,902,69,0.014796618155547232,,79.56140350877193
170,0.3894,-5547.200000000001,27.813333333333333,32.1074144486692,109.77566539923954,927,70,0.015021231058610368,,67.67993079584775
171,0.3873,-5408.538461538461,34.969166666666666,38.92772186642269,108.72735590118938,978,59,0.017388510415241545,,52.72847100175747
172,0.3851,-6414.892307692307,40.0225,46.53942307692308,130.57692307692307,906,72,0.017307917661000143,,72.1151832460733
173,0.383,-4626.338461538462,25.221666666666668,31.240286298568506,109.7760736196319,873,78,0.01604480349547711,,55.97744360902256
174,0.3809,-4737.984615384616,24.54083333333333,29.172888015717092,107.19941060903733,905,78,0.016163603741137237,,70.53185840707964
175,0.3788,-6533.799999999998,32.461666666666666,39.181727904667326,121.95134061569017,923,69,0.015386963245544899,,80.85385296722764
176,0.3767,-5923.323076923077,29.795833333333334,35.5992141453831,114.62573673870334,916,71,0.014818051580782065,,52.44537037037037
177,0.3746,-4825.738461538461,25.315,29.732298739088264,103.86226964112512,940,72,0.016004062178845542,,46.98372513562387
178,0.3725,-4816.184615384615,23.843333333333334,28.256085686465433,103.24634858812074,909,75,0.01629418432159974,,39.56059204440333
179,0.3705,-6439.615384615385,36.4775,43.07017543859649,122.67348927875244,927,66,0.015802317068765063,,58.4931129476584
180,0.3684,-4395.553846153847,22.684166666666666,28.52910602910603,108.27858627858627,878,77,0.015395556740705866,,83.41064981949458
181,0.3664,-3315.8307692307694,17.11916666666667,20.357628765792033,82.40038872691935,920,72,0.015141186666772473,,23.589622641509433
182,0.3643,-4773.83076923077,27.100833333333334,33.36419125127162,108.9643947100712,839,74,0.01581894242473831,,63.285714285714285
183,0.3623,-4601.753846153845,22.485,26.890196078431373,99.05490196078432,913,70,0.015116492228124969,,41.7689429373246
184,0.3603,-4653.2307692307695,24.31,28.692307692307693,104.28237585199611,924,75,0.014450259011527052,,43.740437158469945
185,0.3583,-6260.446153846154,29.548333333333332,35.62065541211519,122.7537239324727,900,74,0.014382496052923372,,75.40704845814977
186,0.3563,-5315.923076923078,24.055833333333332,28.875494071146246,114.10375494071147,912,77,0.014729748427048949,,42.29050279329609
187,0.3544,-4141.400000000001,31.298333333333332,35.843601895734594,95.13649289099526,955,65,0.014614479971389815,,39.13333333333333
188,0.3524,-4210.799999999999,18.985,21.976303317535546,92.81516587677726,973,69,0.013267281107516392,,33.517395182872434
189,0.3505,-4401.584615384615,22.605,27.757820383451058,104.3037336024218,896,74,0.014837347706205024,,46.7196261682243
190,0.3485,-4735.153846153847,26.528333333333332,29.553308823529413,96.36397058823529,942,69,0.01439479519602773,,38.23222322232223
191,0.3466,-3558.492307692308,19.166666666666668,21.785981308411216,78.19439252336448,970,65,0.014259234004864335,,24.512149532710282
192,0.3447,-5266.276923076923,28.77,33.635926993275696,105.18059558117196,929,69,0.014077855554110497,,59.5595026642984
193,0.3428,-5113.7692307692305,29.035833333333333,34.32355816226784,110.00488758553274,912,77,0.014879888096784526,,56.607861060329064
